index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
8555,ORD108555,2025-02-28 22:43:11,Pending,Amazon,Offline,Expedited,Sports,SKU2560,Clothing,XXL,B087797,In Transit,2,USD,4732.44,South Carolynview,California,60435,India,,Yes,Seller
8556,ORD108556,2024-09-08 03:24:17,Cancelled,Amazon,Offline,Expedited,Casual,SKU4320,Footwear,XL,B095598,Delivered,1,USD,549.22,New Bethside,Connecticut,07046,USA,PROMO10,No,Seller
8557,ORD108557,2024-08-25 18:11:06,Cancelled,Merchant,Offline,Expedited,Formal,SKU1824,Footwear,S,B061074,Delayed,2,INR,2573.8,Charlesfurt,California,57757,USA,PROMO30,No,Seller
8558,ORD108558,2024-04-05 09:13:34,Cancelled,Merchant,Offline,Standard,Formal,SKU1291,Electronics,XL,B073053,Delivered,5,USD,3951.53,New Nicoletown,West Virginia,07138,India,PROMO20,No,Seller
8559,ORD108559,2025-01-04 08:02:35,Cancelled,Merchant,Online,Same Day,Sports,SKU4712,Accessories,XL,B013204,Delayed,4,USD,3162.44,Michelleborough,Ohio,90545,India,PROMO30,Yes,Seller
8560,ORD108560,2023-08-11 20:03:00,Cancelled,Merchant,Online,Same Day,Casual,SKU4166,Clothing,M,B087185,Delivered,4,INR,2863.64,Flemingland,Kansas,57276,USA,,No,Amazon
8561,ORD108561,2024-09-25 05:02:20,Cancelled,Merchant,Offline,Expedited,Formal,SKU1205,Accessories,M,B099607,Returned,4,USD,4171.17,Donnastad,California,70262,India,PROMO10,No,Amazon
8562,ORD108562,2025-03-30 07:22:42,Shipped,Merchant,Online,Same Day,Sports,SKU7676,Electronics,XL,B077743,Returned,1,USD,354.04,Burnschester,Rhode Island,60686,USA,PROMO10,No,Seller
8563,ORD108563,2023-06-20 22:05:21,Cancelled,Amazon,Online,Standard,Ethnic,SKU7070,Electronics,XXL,B065734,Delivered,2,USD,4298.18,East Catherine,Virginia,59611,USA,PROMO30,No,Seller
8564,ORD108564,2024-07-22 03:18:59,Cancelled,Amazon,Online,Same Day,Sports,SKU4869,Accessories,XXL,B052372,Returned,5,INR,1983.97,Ramirezview,Ohio,52277,USA,PROMO20,No,Amazon
8565,ORD108565,2024-06-15 18:58:13,Shipped,Merchant,Offline,Expedited,Casual,SKU3718,Clothing,M,B012434,Returned,5,INR,4877.91,Richardsonfurt,Delaware,03370,USA,PROMO20,Yes,Amazon
8566,ORD108566,2024-05-20 11:12:34,Pending,Merchant,Offline,Same Day,Sports,SKU8389,Footwear,XL,B098294,Delivered,5,INR,2604.08,Reyesview,Missouri,95552,India,,No,Amazon
8567,ORD108567,2024-04-01 18:55:59,Cancelled,Merchant,Online,Standard,Ethnic,SKU8031,Clothing,M,B060483,Delivered,2,INR,3250.06,Curtismouth,Arkansas,42240,USA,PROMO30,Yes,Seller
8568,ORD108568,2024-03-17 03:33:30,Pending,Amazon,Online,Same Day,Ethnic,SKU7478,Clothing,S,B073689,In Transit,2,INR,1478.85,Lake Samuel,Illinois,45891,India,PROMO30,No,Amazon
8569,ORD108569,2024-09-12 07:15:10,Shipped,Amazon,Online,Standard,Casual,SKU3665,Electronics,XXL,B078591,In Transit,2,USD,2006.61,West Jason,North Carolina,17082,USA,PROMO20,No,Amazon
8570,ORD108570,2023-09-18 17:58:35,Cancelled,Amazon,Online,Same Day,Ethnic,SKU4582,Electronics,XXL,B080406,Delivered,4,USD,592.68,Davisberg,Louisiana,73081,USA,PROMO10,No,Amazon
8571,ORD108571,2024-11-06 21:12:33,Shipped,Merchant,Offline,Expedited,Formal,SKU2738,Accessories,L,B010159,Returned,4,USD,2667.06,Scottview,Rhode Island,20387,USA,PROMO30,Yes,Seller
8572,ORD108572,2023-11-02 16:31:08,Shipped,Amazon,Online,Expedited,Casual,SKU8938,Clothing,L,B087947,In Transit,5,USD,4422.45,North Andrew,Florida,71787,India,PROMO10,No,Amazon
8573,ORD108573,2024-09-20 21:31:14,Shipped,Merchant,Online,Same Day,Sports,SKU7223,Electronics,S,B054399,Returned,1,USD,1252.55,Boydberg,Texas,22891,USA,,Yes,Amazon
8574,ORD108574,2025-03-11 02:06:47,Cancelled,Merchant,Offline,Standard,Ethnic,SKU1588,Electronics,XL,B067332,Delivered,4,INR,2899.78,Jennafort,Louisiana,18545,India,,Yes,Seller
8575,ORD108575,2023-11-05 03:56:55,Pending,Merchant,Online,Expedited,Sports,SKU8365,Clothing,XXL,B073739,Returned,5,USD,1641.43,North Nicholasville,South Carolina,53486,India,PROMO10,No,Amazon
8576,ORD108576,2024-03-31 12:59:08,Pending,Merchant,Online,Standard,Sports,SKU9591,Electronics,XL,B098088,In Transit,1,INR,2709.22,South Haileytown,South Carolina,22326,India,PROMO10,No,Seller
8577,ORD108577,2024-06-25 03:46:05,Cancelled,Amazon,Online,Standard,Formal,SKU6568,Electronics,XL,B097359,In Transit,1,USD,4431.51,Lake Brianport,Missouri,74875,India,,Yes,Amazon
8578,ORD108578,2024-08-21 16:07:39,Pending,Merchant,Offline,Same Day,Formal,SKU6073,Footwear,XL,B018704,In Transit,4,INR,4323.22,Hintonport,North Dakota,90517,India,PROMO30,No,Amazon
8579,ORD108579,2025-02-08 02:35:59,Shipped,Amazon,Online,Standard,Ethnic,SKU2560,Footwear,S,B020120,In Transit,4,USD,1125.4,Port Robert,Kentucky,31592,India,PROMO20,Yes,Amazon
8580,ORD108580,2023-07-13 10:51:19,Cancelled,Amazon,Offline,Expedited,Casual,SKU8494,Electronics,XXL,B055951,Returned,3,USD,1803.51,Alexanderstad,Texas,10276,India,,Yes,Seller
8581,ORD108581,2024-11-16 04:32:03,Pending,Amazon,Online,Same Day,Formal,SKU1238,Electronics,L,B071679,In Transit,4,USD,1257.87,West Erikport,New York,44948,USA,PROMO20,Yes,Seller
8582,ORD108582,2024-04-26 05:31:27,Shipped,Amazon,Offline,Standard,Formal,SKU7733,Electronics,XXL,B097714,Returned,5,USD,2988.29,Andrewtown,Alaska,48043,India,,No,Seller
8583,ORD108583,2025-04-20 12:45:11,Shipped,Amazon,Offline,Standard,Ethnic,SKU3205,Accessories,S,B069225,Returned,2,INR,2453.86,Westton,Kansas,38628,India,PROMO20,Yes,Seller
8584,ORD108584,2024-07-16 06:12:00,Shipped,Merchant,Online,Standard,Formal,SKU1153,Clothing,XL,B067515,Delayed,2,INR,3024.53,Anthonyberg,Wyoming,09931,India,PROMO10,Yes,Seller
8585,ORD108585,2024-08-02 07:32:19,Cancelled,Amazon,Offline,Standard,Ethnic,SKU4238,Accessories,XL,B067133,Returned,3,INR,545.86,Lake Sarahbury,California,61625,USA,PROMO30,Yes,Seller
8586,ORD108586,2024-09-22 13:25:15,Shipped,Amazon,Offline,Standard,Casual,SKU6116,Accessories,M,B056901,Delivered,2,USD,3409.67,West Ethan,Washington,18710,USA,,Yes,Seller
8587,ORD108587,2025-03-15 11:27:23,Cancelled,Amazon,Offline,Standard,Ethnic,SKU2824,Clothing,XL,B030253,Returned,2,USD,3319.08,Davishaven,Vermont,04389,India,PROMO20,No,Amazon
8588,ORD108588,2024-07-15 05:19:32,Pending,Merchant,Offline,Expedited,Formal,SKU7527,Clothing,XXL,B022340,Delivered,5,INR,241.27,Port Marcusstad,Maine,70350,USA,PROMO20,Yes,Seller
8589,ORD108589,2024-11-11 14:21:32,Pending,Merchant,Online,Standard,Sports,SKU9215,Accessories,XXL,B011763,Delayed,4,USD,1941.11,New Elizabeth,Louisiana,25573,USA,PROMO20,Yes,Amazon
8590,ORD108590,2024-03-31 08:16:24,Pending,Merchant,Offline,Expedited,Casual,SKU6217,Electronics,L,B019013,Returned,2,USD,1875.33,Chapmanchester,Kansas,82307,USA,,Yes,Seller
8591,ORD108591,2023-08-15 13:00:08,Cancelled,Merchant,Online,Expedited,Formal,SKU6679,Accessories,M,B073560,Delayed,2,USD,1647.43,Laurenville,Utah,32796,India,PROMO10,No,Amazon
8592,ORD108592,2024-04-13 15:11:01,Pending,Merchant,Offline,Expedited,Sports,SKU1181,Footwear,L,B035540,Delivered,3,INR,2745.46,West Michaelchester,Iowa,40746,India,PROMO30,Yes,Seller
8593,ORD108593,2023-12-08 18:59:10,Cancelled,Merchant,Online,Same Day,Casual,SKU1233,Accessories,XXL,B039111,Delivered,5,INR,2867.25,Aprilborough,South Carolina,22508,India,PROMO10,Yes,Amazon
8594,ORD108594,2024-05-26 07:42:49,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU2798,Electronics,S,B078760,In Transit,2,INR,4359.7,South Johnmouth,Michigan,74973,India,PROMO10,Yes,Amazon
8595,ORD108595,2025-04-20 22:40:16,Cancelled,Amazon,Offline,Same Day,Ethnic,SKU7527,Accessories,L,B087339,Delayed,2,USD,322.77,New Laurahaven,Oregon,35670,USA,PROMO30,Yes,Amazon
8596,ORD108596,2024-08-27 11:17:18,Pending,Amazon,Offline,Standard,Sports,SKU9242,Accessories,S,B055807,Returned,1,USD,318.55,Zacharyview,Illinois,22317,India,PROMO10,No,Seller
8597,ORD108597,2023-07-12 02:52:38,Pending,Amazon,Online,Same Day,Ethnic,SKU6052,Footwear,M,B076754,Returned,4,INR,2850.09,East Josephview,North Carolina,12479,USA,PROMO10,Yes,Seller
8598,ORD108598,2024-12-05 06:49:06,Shipped,Amazon,Offline,Same Day,Sports,SKU4907,Electronics,M,B047778,In Transit,1,INR,3001.16,Williamstown,Florida,33221,USA,PROMO20,No,Seller
8599,ORD108599,2024-03-05 00:20:04,Shipped,Merchant,Online,Expedited,Formal,SKU1166,Footwear,L,B097493,Delayed,1,INR,2908.21,New James,Pennsylvania,81271,USA,,No,Amazon
8600,ORD108600,2024-05-14 00:32:55,Shipped,Amazon,Online,Standard,Casual,SKU2331,Accessories,S,B071308,Delivered,4,USD,1581.7,North Dillonshire,Maine,36528,India,PROMO20,No,Seller
8601,ORD108601,2024-06-26 16:08:54,Shipped,Merchant,Online,Standard,Ethnic,SKU9638,Electronics,S,B084017,Returned,4,INR,490.39,Billystad,Montana,71345,India,PROMO20,Yes,Seller
8602,ORD108602,2023-07-10 07:54:25,Shipped,Merchant,Offline,Standard,Casual,SKU4125,Electronics,M,B046918,In Transit,5,USD,4456.18,North Margaretmouth,Montana,42126,India,PROMO20,Yes,Seller
8603,ORD108603,2023-07-02 23:55:19,Shipped,Merchant,Online,Standard,Sports,SKU6933,Footwear,XL,B097450,In Transit,1,INR,4200.66,Port Heatherfort,North Carolina,43870,India,,Yes,Amazon
8604,ORD108604,2024-11-22 08:48:33,Shipped,Merchant,Online,Standard,Ethnic,SKU4560,Clothing,S,B084048,Delivered,1,USD,2229.03,East Sally,Delaware,95260,USA,,Yes,Amazon
8605,ORD108605,2024-08-23 20:25:14,Pending,Amazon,Online,Standard,Ethnic,SKU2339,Clothing,M,B099407,Returned,2,INR,2391.83,Port Susanhaven,Washington,86876,USA,PROMO20,Yes,Seller
8606,ORD108606,2024-05-23 18:11:53,Shipped,Merchant,Online,Standard,Formal,SKU3255,Footwear,S,B070275,Delivered,4,INR,1133.8,Port Anthonyberg,California,51977,India,PROMO10,Yes,Amazon
8607,ORD108607,2024-10-19 06:18:10,Cancelled,Amazon,Online,Expedited,Ethnic,SKU9831,Electronics,S,B064873,In Transit,3,INR,3578.01,Port Dylanfort,Maine,61339,India,PROMO10,No,Seller
8608,ORD108608,2024-05-21 01:56:58,Shipped,Merchant,Online,Standard,Casual,SKU8634,Electronics,L,B015881,In Transit,3,INR,4618.3,Jerryfurt,New Mexico,04191,India,PROMO30,Yes,Amazon
8609,ORD108609,2024-10-21 06:26:46,Shipped,Amazon,Offline,Standard,Sports,SKU6171,Accessories,XXL,B041146,Returned,4,INR,1386.62,West Ashleemouth,Wisconsin,25338,USA,PROMO20,No,Seller
8610,ORD108610,2023-07-29 02:45:43,Cancelled,Amazon,Offline,Standard,Casual,SKU7679,Accessories,L,B015265,Delivered,5,USD,438.54,Villarrealberg,Nevada,67860,India,PROMO10,Yes,Seller
8611,ORD108611,2024-07-24 06:05:11,Pending,Merchant,Online,Expedited,Sports,SKU2932,Footwear,S,B093585,Delivered,2,USD,2791.62,Craigview,Indiana,70948,India,,No,Amazon
8612,ORD108612,2024-07-13 03:20:59,Pending,Merchant,Offline,Same Day,Formal,SKU2515,Clothing,L,B042294,Delayed,3,INR,3495.79,Aaronburgh,Kentucky,04430,India,PROMO10,Yes,Amazon
8613,ORD108613,2025-03-03 23:33:59,Shipped,Amazon,Offline,Expedited,Formal,SKU7877,Accessories,M,B038985,Delayed,5,INR,3347.63,Jamiefort,Arkansas,86050,USA,PROMO10,No,Amazon
8614,ORD108614,2023-12-30 20:32:41,Shipped,Amazon,Offline,Standard,Sports,SKU7587,Clothing,XXL,B063969,Delayed,4,INR,2662.33,Lake Matthew,Maryland,34248,USA,PROMO10,Yes,Amazon
8615,ORD108615,2023-09-10 00:38:29,Pending,Amazon,Offline,Expedited,Sports,SKU7599,Electronics,XXL,B029392,In Transit,3,INR,4371.46,Lake Marvin,Maine,99574,USA,PROMO20,No,Seller
8616,ORD108616,2025-02-13 04:22:58,Pending,Merchant,Online,Expedited,Formal,SKU5540,Electronics,XXL,B057188,In Transit,3,USD,3944.66,North Cynthia,South Dakota,36345,India,PROMO20,Yes,Seller
8617,ORD108617,2024-11-05 21:12:58,Pending,Merchant,Online,Expedited,Casual,SKU7703,Accessories,M,B025561,Delivered,1,USD,2852.5,East Michele,Indiana,95653,India,PROMO30,No,Amazon
8618,ORD108618,2024-09-15 23:05:35,Shipped,Merchant,Online,Same Day,Formal,SKU3353,Accessories,XL,B053339,Returned,2,USD,1625.28,Parkerland,Minnesota,32334,USA,PROMO10,No,Amazon
8619,ORD108619,2024-02-21 17:48:34,Cancelled,Merchant,Online,Same Day,Ethnic,SKU7321,Electronics,L,B059908,Returned,3,INR,4028.61,West Denise,New Mexico,30055,USA,,No,Amazon
8620,ORD108620,2025-01-25 03:56:19,Pending,Amazon,Online,Standard,Casual,SKU1337,Electronics,XXL,B079581,In Transit,2,INR,4761.21,South Cherylview,California,56203,USA,PROMO30,Yes,Seller
8621,ORD108621,2023-08-28 21:21:31,Shipped,Amazon,Offline,Expedited,Ethnic,SKU3000,Accessories,L,B052902,In Transit,4,USD,2376.89,Port Stephen,Montana,66750,India,PROMO20,Yes,Amazon
8622,ORD108622,2024-10-19 15:45:10,Shipped,Merchant,Offline,Standard,Ethnic,SKU9512,Footwear,XXL,B097107,In Transit,3,USD,632.77,New Bradley,Alabama,27694,India,,No,Seller
8623,ORD108623,2023-12-02 04:43:08,Shipped,Merchant,Online,Expedited,Sports,SKU3724,Clothing,XL,B034385,Delivered,4,USD,2699.01,South Garyhaven,Minnesota,16605,India,PROMO10,No,Seller
8624,ORD108624,2024-04-02 22:27:34,Pending,Amazon,Online,Same Day,Casual,SKU5888,Accessories,S,B053875,Returned,2,INR,2542.12,Sanchezbury,Texas,38942,India,PROMO30,No,Seller
8625,ORD108625,2023-05-10 15:26:02,Shipped,Merchant,Offline,Expedited,Sports,SKU6280,Accessories,L,B056606,Returned,4,USD,3127.89,Larryview,Massachusetts,62734,India,PROMO30,No,Seller
8626,ORD108626,2025-02-25 02:26:36,Shipped,Amazon,Offline,Standard,Casual,SKU8847,Accessories,S,B052460,Delivered,3,USD,246.87,Ramirezview,Alaska,74952,India,,Yes,Seller
8627,ORD108627,2024-07-17 21:03:10,Pending,Merchant,Offline,Standard,Ethnic,SKU6795,Accessories,S,B087869,Returned,4,USD,3115.9,Watkinsborough,West Virginia,89668,USA,,No,Seller
8628,ORD108628,2023-12-23 07:47:18,Cancelled,Amazon,Offline,Standard,Formal,SKU2407,Accessories,L,B041042,In Transit,4,USD,3639.36,Jesuschester,Iowa,94031,India,PROMO10,Yes,Seller
8629,ORD108629,2024-08-07 16:09:42,Pending,Merchant,Offline,Standard,Casual,SKU8692,Clothing,XXL,B065875,Delivered,5,INR,765.58,Baldwinshire,Arizona,18287,India,PROMO30,Yes,Amazon
8630,ORD108630,2025-04-01 10:17:43,Shipped,Amazon,Online,Standard,Sports,SKU9809,Electronics,XXL,B059185,Returned,4,INR,4661.53,Farmermouth,Rhode Island,12317,India,PROMO10,No,Seller
8631,ORD108631,2023-12-24 06:11:12,Cancelled,Merchant,Online,Expedited,Formal,SKU7035,Clothing,M,B067287,In Transit,4,USD,816.16,West Heathershire,Iowa,29627,USA,PROMO30,Yes,Seller
8632,ORD108632,2023-06-30 06:19:41,Cancelled,Amazon,Online,Same Day,Ethnic,SKU3471,Accessories,L,B048913,Returned,3,INR,3314.49,Lake Andrew,Nebraska,96726,USA,,No,Amazon
8633,ORD108633,2023-06-14 06:36:38,Cancelled,Amazon,Offline,Standard,Sports,SKU7568,Accessories,M,B096257,In Transit,3,INR,4044.03,Darrenmouth,Maryland,97894,India,,Yes,Amazon
8634,ORD108634,2024-01-05 23:18:49,Shipped,Amazon,Offline,Standard,Formal,SKU1464,Electronics,S,B014766,Delivered,1,USD,3533.88,Watkinsmouth,Virginia,85744,USA,PROMO10,Yes,Seller
8635,ORD108635,2024-03-17 22:05:33,Pending,Amazon,Online,Same Day,Ethnic,SKU7705,Accessories,XXL,B073872,Delayed,2,USD,1729.02,West Andrewhaven,Pennsylvania,39055,USA,,Yes,Amazon
8636,ORD108636,2023-11-19 00:18:54,Shipped,Merchant,Online,Standard,Formal,SKU8191,Footwear,XL,B021926,Returned,5,USD,4367.4,Ruizport,Missouri,41833,India,,No,Seller
8637,ORD108637,2024-02-19 02:29:08,Shipped,Merchant,Offline,Standard,Sports,SKU4241,Footwear,L,B045273,In Transit,3,USD,1290.18,Matthewmouth,Colorado,56320,India,PROMO10,Yes,Amazon
8638,ORD108638,2025-04-02 20:56:45,Cancelled,Merchant,Online,Same Day,Sports,SKU5709,Accessories,M,B076378,Returned,5,INR,3233.43,Ambermouth,Pennsylvania,47369,India,PROMO30,No,Amazon
8639,ORD108639,2025-03-09 18:13:56,Pending,Merchant,Offline,Expedited,Formal,SKU5731,Accessories,XXL,B026383,In Transit,1,USD,373.63,West Wyattbury,Maine,47482,India,,Yes,Seller
8640,ORD108640,2025-01-04 05:52:35,Shipped,Amazon,Offline,Same Day,Formal,SKU7254,Footwear,L,B074667,Delayed,5,USD,2747.07,Berrychester,South Dakota,50820,India,PROMO10,No,Seller
8641,ORD108641,2025-03-09 09:42:53,Pending,Amazon,Online,Standard,Sports,SKU6302,Footwear,XXL,B058633,Returned,5,USD,226.51,Lake Steven,North Carolina,80916,USA,,No,Seller
8642,ORD108642,2024-06-02 11:47:23,Pending,Merchant,Online,Same Day,Sports,SKU5488,Clothing,M,B074320,Delivered,4,INR,4260.0,Port Shannonshire,Oregon,83241,India,PROMO10,Yes,Seller
8643,ORD108643,2023-06-05 22:46:28,Shipped,Amazon,Offline,Expedited,Casual,SKU2286,Clothing,XXL,B047595,Returned,3,USD,3861.03,North Valerieborough,Connecticut,23967,USA,PROMO20,No,Seller
8644,ORD108644,2024-10-20 01:39:13,Pending,Amazon,Offline,Same Day,Casual,SKU9129,Footwear,S,B068101,Delivered,3,INR,2435.91,Lake Jacqueline,Virginia,55719,India,PROMO10,No,Seller
8645,ORD108645,2024-10-02 00:18:36,Pending,Amazon,Offline,Same Day,Formal,SKU9021,Accessories,XXL,B027985,Returned,4,INR,2173.64,Benjaminfurt,Utah,24242,USA,PROMO20,No,Amazon
8646,ORD108646,2024-09-09 01:58:06,Shipped,Amazon,Offline,Same Day,Casual,SKU1807,Clothing,L,B059499,In Transit,5,USD,3020.1,Paynemouth,Indiana,96137,USA,PROMO10,No,Seller
8647,ORD108647,2023-09-03 15:30:58,Shipped,Merchant,Online,Standard,Formal,SKU6801,Footwear,XXL,B012862,Returned,2,USD,3926.28,Elizabethmouth,Illinois,34649,USA,PROMO10,Yes,Amazon
8648,ORD108648,2023-12-05 12:05:53,Shipped,Merchant,Online,Same Day,Formal,SKU5548,Electronics,XL,B074980,Returned,4,USD,3222.53,Diamondchester,Washington,23970,India,,Yes,Amazon
8649,ORD108649,2024-07-21 11:00:36,Pending,Merchant,Offline,Standard,Casual,SKU2167,Clothing,S,B010941,Delivered,1,INR,968.72,Gomezfurt,Nebraska,26129,India,PROMO30,No,Seller
8650,ORD108650,2025-02-07 12:10:43,Cancelled,Amazon,Offline,Same Day,Formal,SKU7569,Electronics,XXL,B060716,In Transit,1,USD,2509.48,East Glenfort,Hawaii,86444,India,PROMO10,No,Seller
8651,ORD108651,2024-08-04 11:29:54,Cancelled,Amazon,Offline,Expedited,Ethnic,SKU5883,Accessories,M,B046039,Delivered,5,USD,4483.34,Lake Maria,South Carolina,46519,India,,No,Amazon
8652,ORD108652,2023-07-26 04:23:12,Cancelled,Amazon,Online,Expedited,Formal,SKU2541,Footwear,S,B045175,Delivered,4,INR,2453.08,West Cameronmouth,North Dakota,83245,India,PROMO20,No,Amazon
8653,ORD108653,2025-02-15 00:30:44,Pending,Amazon,Online,Standard,Ethnic,SKU8630,Electronics,XXL,B088572,Delivered,4,INR,3931.88,Robinsonland,Hawaii,61952,USA,PROMO30,Yes,Seller
8654,ORD108654,2024-01-05 02:19:19,Shipped,Amazon,Online,Same Day,Ethnic,SKU4637,Clothing,M,B017185,In Transit,4,USD,3259.36,Fisherborough,Louisiana,91183,India,PROMO20,No,Seller
8655,ORD108655,2023-06-12 09:43:37,Pending,Amazon,Offline,Standard,Formal,SKU1326,Clothing,XXL,B041176,In Transit,2,INR,2193.0,Port Donnaton,New Mexico,94951,India,PROMO20,Yes,Seller
8656,ORD108656,2024-07-28 05:02:00,Cancelled,Amazon,Offline,Standard,Formal,SKU3934,Accessories,S,B062665,Delayed,5,USD,4186.37,South Christopher,New Jersey,71035,USA,PROMO10,No,Seller
8657,ORD108657,2023-07-10 22:28:10,Shipped,Merchant,Offline,Same Day,Ethnic,SKU1999,Accessories,XL,B037399,Delayed,1,INR,4464.23,East Sarafort,South Carolina,18913,USA,PROMO20,No,Amazon
8658,ORD108658,2023-08-15 02:02:54,Shipped,Amazon,Offline,Standard,Casual,SKU4326,Footwear,S,B082584,Delayed,1,INR,3962.98,Ericastad,Rhode Island,22474,India,PROMO30,Yes,Amazon
8659,ORD108659,2025-01-02 13:03:20,Shipped,Merchant,Offline,Standard,Formal,SKU9807,Clothing,XXL,B086749,In Transit,2,USD,1802.22,Lancetown,Colorado,43170,USA,,Yes,Amazon
8660,ORD108660,2024-12-07 19:42:58,Shipped,Amazon,Online,Expedited,Ethnic,SKU2854,Electronics,XXL,B032749,Delayed,2,INR,4231.61,Lake Anthony,Hawaii,44820,USA,PROMO10,No,Seller
8661,ORD108661,2024-12-18 07:39:59,Cancelled,Amazon,Online,Same Day,Sports,SKU9117,Accessories,XXL,B094917,Returned,3,USD,1549.65,Victorialand,Iowa,68518,India,PROMO20,Yes,Amazon
8662,ORD108662,2025-03-12 07:35:46,Cancelled,Amazon,Online,Standard,Sports,SKU8681,Electronics,M,B064060,Delivered,3,INR,1589.64,East Timothy,Georgia,87782,India,PROMO20,Yes,Seller
8663,ORD108663,2024-02-25 10:20:45,Cancelled,Merchant,Offline,Same Day,Sports,SKU7399,Accessories,S,B055305,Delivered,5,USD,521.28,West Connie,South Dakota,11876,India,PROMO30,No,Seller
8664,ORD108664,2023-09-24 10:57:28,Cancelled,Merchant,Online,Expedited,Ethnic,SKU9584,Electronics,XL,B040354,Delivered,4,INR,4873.26,Lewishaven,Alabama,39843,USA,PROMO30,Yes,Amazon
8665,ORD108665,2024-04-12 23:04:43,Shipped,Merchant,Online,Same Day,Casual,SKU2009,Clothing,XL,B095098,Delivered,3,USD,1578.27,North Alexa,Arizona,70938,India,,No,Amazon
8666,ORD108666,2023-09-18 16:27:37,Shipped,Amazon,Offline,Expedited,Formal,SKU4798,Electronics,XL,B097265,Returned,2,INR,246.12,East Erinfurt,Oklahoma,07011,USA,PROMO20,Yes,Amazon
8667,ORD108667,2024-07-12 17:05:01,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU8265,Clothing,XXL,B060046,Delayed,1,USD,452.09,West Nathan,Nebraska,84292,India,PROMO20,No,Seller
8668,ORD108668,2025-02-02 23:11:26,Shipped,Merchant,Offline,Standard,Sports,SKU1072,Clothing,L,B046008,Returned,1,INR,4194.49,South Barbara,Delaware,62764,India,PROMO10,No,Seller
8669,ORD108669,2024-05-27 20:27:16,Cancelled,Amazon,Offline,Standard,Ethnic,SKU4089,Electronics,L,B048975,Delayed,3,INR,3953.3,Herreramouth,Michigan,25767,India,PROMO30,Yes,Seller
8670,ORD108670,2024-11-02 20:44:19,Pending,Amazon,Online,Same Day,Sports,SKU7123,Accessories,XXL,B025419,Delivered,2,INR,897.27,Michaelborough,Texas,05221,India,,No,Seller
8671,ORD108671,2023-06-29 16:18:12,Shipped,Amazon,Offline,Expedited,Casual,SKU3068,Electronics,M,B081538,In Transit,5,INR,243.47,Brownmouth,Michigan,07924,India,,Yes,Seller
8672,ORD108672,2025-02-02 00:22:12,Cancelled,Amazon,Offline,Standard,Formal,SKU9715,Accessories,XL,B048681,Delivered,3,USD,4547.13,Floresfort,Oregon,32053,India,,No,Seller
8673,ORD108673,2023-09-28 06:53:08,Pending,Amazon,Offline,Expedited,Sports,SKU9574,Clothing,XXL,B055326,Returned,2,INR,2871.67,West Seanbury,California,60548,India,PROMO30,Yes,Amazon
8674,ORD108674,2024-04-03 15:16:09,Shipped,Amazon,Offline,Expedited,Casual,SKU4194,Accessories,M,B066124,Delayed,3,INR,1472.18,Sullivanfort,Wyoming,13089,USA,PROMO30,No,Amazon
8675,ORD108675,2023-06-06 19:34:23,Pending,Merchant,Offline,Expedited,Formal,SKU4684,Electronics,XL,B090888,Delayed,2,USD,395.83,New Loriborough,West Virginia,28923,India,PROMO20,Yes,Amazon
8676,ORD108676,2024-06-12 17:17:27,Shipped,Merchant,Online,Standard,Sports,SKU2310,Accessories,M,B020224,Delayed,1,USD,827.41,Caseystad,Wisconsin,00585,USA,PROMO20,No,Seller
8677,ORD108677,2024-10-27 05:59:57,Pending,Merchant,Offline,Expedited,Casual,SKU4624,Accessories,XL,B085871,Delayed,1,USD,341.66,Russellburgh,Louisiana,29476,USA,PROMO10,Yes,Seller
